location_project,demo_category,season,total_season_days,total_duration,density_km2
1056-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,52,0,0
1056-NW_ABMI Ecosystem Health 2015,Moose Juv Female,summer,45,0,0
1056-NW_ABMI Ecosystem Health 2015,Moose Juv Female,winter,52,0,0
1056-NW_ABMI Ecosystem Health 2015,Moose Juv Male,summer,45,0,0
1056-NW_ABMI Ecosystem Health 2015,Moose Juv Male,winter,52,0,0
1056-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,45,0,0
1056-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,52,0,0
1056-SE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,88,89.56200670438622,0.7961474915024981
1056-SE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,52,0,0
1056-SE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,88,0,0
1056-SE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,52,0,0
1056-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,88,0,0
1056-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,52,0,0
1056-SE_ABMI Ecosystem Health 2015,Moose Juv Female,summer,88,0,0
1056-SE_ABMI Ecosystem Health 2015,Moose Juv Female,winter,52,0,0
1056-SE_ABMI Ecosystem Health 2015,Moose Juv Male,summer,88,0,0
1056-SE_ABMI Ecosystem Health 2015,Moose Juv Male,winter,52,0,0
1056-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,88,0,0
1056-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,52,0,0
1056-SW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,88,264.06200670438625,2.3686458167870854
1056-SW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,52,121.53100335219311,1.8430152153513022
1056-SW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,88,0,0
1056-SW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,52,37.062006704386235,0.5620445843739772
1056-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,88,216.8585117326759,1.945228747827067
1056-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,52,149.06200670438622,2.2605223260672114
1056-SW_ABMI Ecosystem Health 2015,Moose Juv Female,summer,88,0,0
1056-SW_ABMI Ecosystem Health 2015,Moose Juv Female,winter,52,0,0
1056-SW_ABMI Ecosystem Health 2015,Moose Juv Male,summer,88,0,0
1056-SW_ABMI Ecosystem Health 2015,Moose Juv Male,winter,52,0,0
1056-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,88,0,0
1056-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,52,0,0
1057-NE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,87,782.1065385502209,7.032326911603983
1057-NE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,49,0,0
1057-NE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,87,1477.8410368741243,13.288037859838584
1057-NE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,49,0,0
1057-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,87,100.34103687412426,0.9022184819681589
1057-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,49,26.59301005657934,0.42411770368887625
1057-NE_ABMI Ecosystem Health 2015,Moose Juv Female,summer,87,0,0
1057-NE_ABMI Ecosystem Health 2015,Moose Juv Female,winter,49,0,0
1057-NE_ABMI Ecosystem Health 2015,Moose Juv Male,summer,87,0,0
1057-NE_ABMI Ecosystem Health 2015,Moose Juv Male,winter,49,0,0
1057-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,87,0,0
1057-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,49,0,0
1057-NW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,87,74.53100335219311,0.6701470385275636
1057-NW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,49,115.53100335219311,1.8425422222739805
1057-NW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,87,678.1860201131587,6.097923448071421
1057-NW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,49,2.2655016760965574,0.036131275343599244
1057-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,87,0,0
1057-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,49,0,0
1057-NW_ABMI Ecosystem Health 2015,Moose Juv Female,summer,87,0,0
1057-NW_ABMI Ecosystem Health 2015,Moose Juv Female,winter,49,0,0
1057-NW_ABMI Ecosystem Health 2015,Moose Juv Male,summer,87,0,0
1057-NW_ABMI Ecosystem Health 2015,Moose Juv Male,winter,49,0,0
1057-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,87,0,0
1057-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,49,89.79650502828967,1.4321164633434362
1057-SE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,87,95.32750838048278,0.8571392381438031
1057-SE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,49,0,0
1057-SE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,87,210.8585117326759,1.8959386138711396
1057-SE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,49,0,0
1057-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,87,8.796505028289673,0.07909395458215958
1057-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,49,0,0
1057-SE_ABMI Ecosystem Health 2015,Moose Juv Female,summer,87,0,0
1057-SE_ABMI Ecosystem Health 2015,Moose Juv Female,winter,49,0,0
1057-SE_ABMI Ecosystem Health 2015,Moose Juv Male,summer,87,0,0
1057-SE_ABMI Ecosystem Health 2015,Moose Juv Male,winter,49,0,0
1057-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,87,0,0
1057-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,49,0,0
1057-SW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,87,249.53100335219312,2.2436964584491847
1057-SW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,49,0,0
1057-SW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,87,324.389515084869,2.9167982991143298
1057-SW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,49,27.531003352193114,0.4390837926568868
1057-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,87,12.531003352193114,0.11267444712049424
1057-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,49,2.2655016760965574,0.03613181312303204
1057-SW_ABMI Ecosystem Health 2015,Moose Juv Female,summer,87,0,0
1057-SW_ABMI Ecosystem Health 2015,Moose Juv Female,winter,49,0,0
1057-SW_ABMI Ecosystem Health 2015,Moose Juv Male,summer,87,0,0
1057-SW_ABMI Ecosystem Health 2015,Moose Juv Male,winter,49,0,0
1057-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,87,0,0
1057-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,49,0,0
1058-NE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,45,0,0
1058-NE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,50,0,0
1058-NE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,45,0,0
1058-NE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,50,0,0
1058-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,45,0,0
1058-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,50,0,0
1058-NE_ABMI Ecosystem Health 2015,Moose Juv Female,summer,45,0,0
1058-NE_ABMI Ecosystem Health 2015,Moose Juv Female,winter,50,0,0
1058-NE_ABMI Ecosystem Health 2015,Moose Juv Male,summer,45,0,0
1058-NE_ABMI Ecosystem Health 2015,Moose Juv Male,winter,50,0,0
1058-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,45,0,0
1058-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,50,0,0
1058-NW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,89,334.85851173267594,2.943226760589068
1058-NW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,50,102.32750838048278,1.599327403346782
1058-NW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,89,184.53100335219312,1.6219285704109747
1058-NW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,50,127.53100335219311,1.99324533222364
1058-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,89,117.24802681754491,1.0305472850908233
1058-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,50,20.796505028289673,0.32503889630451194
1058-NW_ABMI Ecosystem Health 2015,Moose Juv Female,summer,89,0,0
1058-NW_ABMI Ecosystem Health 2015,Moose Juv Female,winter,50,0,0
1058-NW_ABMI Ecosystem Health 2015,Moose Juv Male,summer,89,0,0
1058-NW_ABMI Ecosystem Health 2015,Moose Juv Male,winter,50,0,0
1058-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,89,0,0
1058-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,50,31.062006704386228,0.4854835157379993
1058-SE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,75,0,0
1058-SE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,50,0,0
1058-SE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,75,0,0
1058-SE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,50,0,0
1058-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,75,0,0
1058-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,50,0,0
1058-SE_ABMI Ecosystem Health 2015,Moose Juv Female,summer,75,0,0
1058-SE_ABMI Ecosystem Health 2015,Moose Juv Female,winter,50,0,0
1058-SE_ABMI Ecosystem Health 2015,Moose Juv Male,summer,75,0,0
1058-SE_ABMI Ecosystem Health 2015,Moose Juv Male,winter,50,0,0
1058-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,75,0,0
1058-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,50,0,0
1058-SW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,89,0,0
1058-SW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,50,0,0
1058-SW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,89,31.531003352193114,0.27714061193846756
1058-SW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,50,0,0
1058-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,89,0,0
1058-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,50,0,0
1058-SW_ABMI Ecosystem Health 2015,Moose Juv Female,summer,89,0,0
1058-SW_ABMI Ecosystem Health 2015,Moose Juv Female,winter,50,0,0
1058-SW_ABMI Ecosystem Health 2015,Moose Juv Male,summer,89,0,0
1058-SW_ABMI Ecosystem Health 2015,Moose Juv Male,winter,50,0,0
1058-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,89,0,0
1058-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,50,0,0
1059-NE_ABMI Ecosystem Health 2017,Moose Adult Female,summer,84,0,0
1059-NE_ABMI Ecosystem Health 2017,Moose Adult Female,winter,57,0,0
1059-NE_ABMI Ecosystem Health 2017,Moose Adult Male,summer,84,0,0
1059-NE_ABMI Ecosystem Health 2017,Moose Adult Male,winter,57,0,0
1059-NE_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,84,0,0
1059-NE_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,57,0,0
1059-NE_ABMI Ecosystem Health 2017,Moose Juv Female,summer,84,0,0
1059-NE_ABMI Ecosystem Health 2017,Moose Juv Female,winter,57,0,0
1059-NE_ABMI Ecosystem Health 2017,Moose Juv Male,summer,84,0,0
1059-NE_ABMI Ecosystem Health 2017,Moose Juv Male,winter,57,0,0
1059-NE_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,84,0,0
1059-NE_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,57,0,0
1059-NW_ABMI Ecosystem Health 2017,Moose Adult Female,summer,84,0,0
1059-NW_ABMI Ecosystem Health 2017,Moose Adult Female,winter,57,0,0
1059-NW_ABMI Ecosystem Health 2017,Moose Adult Male,summer,84,0,0
1059-NW_ABMI Ecosystem Health 2017,Moose Adult Male,winter,57,0,0
1059-NW_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,84,0,0
1059-NW_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,57,0,0
1059-NW_ABMI Ecosystem Health 2017,Moose Juv Female,summer,84,0,0
1059-NW_ABMI Ecosystem Health 2017,Moose Juv Female,winter,57,0,0
1059-NW_ABMI Ecosystem Health 2017,Moose Juv Male,summer,84,0,0
1059-NW_ABMI Ecosystem Health 2017,Moose Juv Male,winter,57,0,0
1059-NW_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,84,0,0
1059-NW_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,57,0,0
1059-SE_ABMI Ecosystem Health 2017,Moose Adult Female,summer,84,0,0
1059-SE_ABMI Ecosystem Health 2017,Moose Adult Female,winter,57,0,0
1059-SE_ABMI Ecosystem Health 2017,Moose Adult Male,summer,84,0,0
1059-SE_ABMI Ecosystem Health 2017,Moose Adult Male,winter,57,0,0
1059-SE_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,84,0,0
1059-SE_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,57,0,0
1059-SE_ABMI Ecosystem Health 2017,Moose Juv Female,summer,84,0,0
1059-SE_ABMI Ecosystem Health 2017,Moose Juv Female,winter,57,0,0
1059-SE_ABMI Ecosystem Health 2017,Moose Juv Male,summer,84,0,0
1059-SE_ABMI Ecosystem Health 2017,Moose Juv Male,winter,57,0,0
1059-SE_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,84,0,0
1059-SE_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,57,0,0
1059-SW_ABMI Ecosystem Health 2017,Moose Adult Female,winter,19,0,0
1059-SW_ABMI Ecosystem Health 2017,Moose Adult Male,winter,19,0,0
1059-SW_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,19,0,0
1059-SW_ABMI Ecosystem Health 2017,Moose Juv Female,winter,19,0,0
1059-SW_ABMI Ecosystem Health 2017,Moose Juv Male,winter,19,0,0
1059-SW_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,19,0,0
1060-NE_ABMI Ecosystem Health 2017,Moose Adult Female,summer,85,88.06200670438623,0.8104421863232263
1060-NE_ABMI Ecosystem Health 2017,Moose Adult Female,winter,56,0,0
1060-NE_ABMI Ecosystem Health 2017,Moose Adult Male,summer,85,0,0
1060-NE_ABMI Ecosystem Health 2017,Moose Adult Male,winter,56,0,0
1060-NE_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,85,6.531003352193115,0.06010538294231342
1060-NE_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,56,0,0
1060-NE_ABMI Ecosystem Health 2017,Moose Juv Female,summer,85,0,0
1060-NE_ABMI Ecosystem Health 2017,Moose Juv Female,winter,56,0,0
1060-NE_ABMI Ecosystem Health 2017,Moose Juv Male,summer,85,0,0
1060-NE_ABMI Ecosystem Health 2017,Moose Juv Male,winter,56,0,0
1060-NE_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,85,0,0
1060-NE_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,56,0,0
1060-NW_ABMI Ecosystem Health 2017,Moose Adult Female,summer,85,0,0
1060-NW_ABMI Ecosystem Health 2017,Moose Adult Female,winter,56,0,0
1060-NW_ABMI Ecosystem Health 2017,Moose Adult Male,summer,85,0,0
1060-NW_ABMI Ecosystem Health 2017,Moose Adult Male,winter,56,0,0
1060-NW_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,85,0,0
1060-NW_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,56,0,0
1060-NW_ABMI Ecosystem Health 2017,Moose Juv Female,summer,85,0,0
1060-NW_ABMI Ecosystem Health 2017,Moose Juv Female,winter,56,0,0
1060-NW_ABMI Ecosystem Health 2017,Moose Juv Male,summer,85,0,0
1060-NW_ABMI Ecosystem Health 2017,Moose Juv Male,winter,56,0,0
1060-NW_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,85,0,0
1060-NW_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,56,0,0
1060-SE_ABMI Ecosystem Health 2017,Moose Adult Female,summer,85,0,0
1060-SE_ABMI Ecosystem Health 2017,Moose Adult Female,winter,56,0,0
1060-SE_ABMI Ecosystem Health 2017,Moose Adult Male,summer,85,0,0
1060-SE_ABMI Ecosystem Health 2017,Moose Adult Male,winter,56,0,0
1060-SE_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,85,0,0
1060-SE_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,56,0,0
1060-SE_ABMI Ecosystem Health 2017,Moose Juv Female,summer,85,0,0
1060-SE_ABMI Ecosystem Health 2017,Moose Juv Female,winter,56,0,0
1060-SE_ABMI Ecosystem Health 2017,Moose Juv Male,summer,85,0,0
1060-SE_ABMI Ecosystem Health 2017,Moose Juv Male,winter,56,0,0
1060-SE_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,85,0,0
1060-SE_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,56,0,0
1060-SW_ABMI Ecosystem Health 2017,Moose Adult Female,summer,85,0,0
1060-SW_ABMI Ecosystem Health 2017,Moose Adult Female,winter,56,0,0
1060-SW_ABMI Ecosystem Health 2017,Moose Adult Male,summer,85,0,0
1060-SW_ABMI Ecosystem Health 2017,Moose Adult Male,winter,56,0,0
1060-SW_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,85,0,0
1060-SW_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,56,0,0
1060-SW_ABMI Ecosystem Health 2017,Moose Juv Female,summer,85,0,0
1060-SW_ABMI Ecosystem Health 2017,Moose Juv Female,winter,56,0,0
1060-SW_ABMI Ecosystem Health 2017,Moose Juv Male,summer,85,0,0
1060-SW_ABMI Ecosystem Health 2017,Moose Juv Male,winter,56,0,0
1060-SW_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,85,0,0
1060-SW_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,56,0,0
1061-NE_ABMI Ecosystem Health 2017,Moose Adult Female,summer,86,0,0
1061-NE_ABMI Ecosystem Health 2017,Moose Adult Female,winter,56,0,0
1061-NE_ABMI Ecosystem Health 2017,Moose Adult Male,summer,86,0,0
1061-NE_ABMI Ecosystem Health 2017,Moose Adult Male,winter,56,0,0
1061-NE_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,86,0,0
1061-NE_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,56,0,0
1061-NE_ABMI Ecosystem Health 2017,Moose Juv Female,summer,86,0,0
1061-NE_ABMI Ecosystem Health 2017,Moose Juv Female,winter,56,0,0
1061-NE_ABMI Ecosystem Health 2017,Moose Juv Male,summer,86,0,0
1061-NE_ABMI Ecosystem Health 2017,Moose Juv Male,winter,56,0,0
1061-NE_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,86,0,0
1061-NE_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,56,0,0
1061-NW_ABMI Ecosystem Health 2017,Moose Adult Female,winter,44,0,0
1061-NW_ABMI Ecosystem Health 2017,Moose Adult Male,winter,44,0,0
1061-NW_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,44,0,0
1061-NW_ABMI Ecosystem Health 2017,Moose Juv Female,winter,44,0,0
1061-NW_ABMI Ecosystem Health 2017,Moose Juv Male,winter,44,0,0
1061-NW_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,44,0,0
1061-SE_ABMI Ecosystem Health 2017,Moose Adult Female,summer,86,0,0
1061-SE_ABMI Ecosystem Health 2017,Moose Adult Female,winter,55,0,0
1061-SE_ABMI Ecosystem Health 2017,Moose Adult Male,summer,86,0,0
1061-SE_ABMI Ecosystem Health 2017,Moose Adult Male,winter,55,0,0
1061-SE_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,86,0,0
1061-SE_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,55,0,0
1061-SE_ABMI Ecosystem Health 2017,Moose Juv Female,summer,86,0,0
1061-SE_ABMI Ecosystem Health 2017,Moose Juv Female,winter,55,0,0
1061-SE_ABMI Ecosystem Health 2017,Moose Juv Male,summer,86,0,0
1061-SE_ABMI Ecosystem Health 2017,Moose Juv Male,winter,55,0,0
1061-SE_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,86,0,0
1061-SE_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,55,0,0
1061-SW_ABMI Ecosystem Health 2017,Moose Adult Female,summer,86,0,0
1061-SW_ABMI Ecosystem Health 2017,Moose Adult Female,winter,55,0,0
1061-SW_ABMI Ecosystem Health 2017,Moose Adult Male,summer,86,0,0
1061-SW_ABMI Ecosystem Health 2017,Moose Adult Male,winter,55,0,0
1061-SW_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,86,0,0
1061-SW_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,55,0,0
1061-SW_ABMI Ecosystem Health 2017,Moose Juv Female,summer,86,0,0
1061-SW_ABMI Ecosystem Health 2017,Moose Juv Female,winter,55,0,0
1061-SW_ABMI Ecosystem Health 2017,Moose Juv Male,summer,86,0,0
1061-SW_ABMI Ecosystem Health 2017,Moose Juv Male,winter,55,0,0
1061-SW_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,86,0,0
1061-SW_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,55,0,0
1086-NE_ABMI Ecosystem Health 2017,Moose Adult Female,summer,79,9.531003352193114,0.0943703431683962
1086-NE_ABMI Ecosystem Health 2017,Moose Adult Female,winter,39,55.593010056579345,1.1138895781559066
1086-NE_ABMI Ecosystem Health 2017,Moose Adult Male,summer,79,18.531003352193114,0.18348300603616566
1086-NE_ABMI Ecosystem Health 2017,Moose Adult Male,winter,39,0,0
1086-NE_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,79,16.796505028289673,0.16630903221586363
1086-NE_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,39,191.02976883698443,3.8275687610454563
1086-NE_ABMI Ecosystem Health 2017,Moose Juv Female,summer,79,0,0
1086-NE_ABMI Ecosystem Health 2017,Moose Juv Female,winter,39,0,0
1086-NE_ABMI Ecosystem Health 2017,Moose Juv Male,summer,79,0,0
1086-NE_ABMI Ecosystem Health 2017,Moose Juv Male,winter,39,0,0
1086-NE_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,79,0,0
1086-NE_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,39,6.531003352193115,0.13085847593978658
1086-NW_ABMI Ecosystem Health 2017,Moose Adult Female,summer,79,0,0
1086-NW_ABMI Ecosystem Health 2017,Moose Adult Female,winter,39,0,0
1086-NW_ABMI Ecosystem Health 2017,Moose Adult Male,summer,79,0,0
1086-NW_ABMI Ecosystem Health 2017,Moose Adult Male,winter,39,42.709947409759494,0.8557580396330354
1086-NW_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,79,0,0
1086-NW_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,39,0,0
1086-NW_ABMI Ecosystem Health 2017,Moose Juv Female,summer,79,0,0
1086-NW_ABMI Ecosystem Health 2017,Moose Juv Female,winter,39,0,0
1086-NW_ABMI Ecosystem Health 2017,Moose Juv Male,summer,79,0,0
1086-NW_ABMI Ecosystem Health 2017,Moose Juv Male,winter,39,0,0
1086-NW_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,79,0,0
1086-NW_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,39,0,0
1086-SE_ABMI Ecosystem Health 2017,Moose Adult Female,summer,79,11.79650502828967,0.11680199728932499
1086-SE_ABMI Ecosystem Health 2017,Moose Adult Female,winter,39,0,0
1086-SE_ABMI Ecosystem Health 2017,Moose Adult Male,summer,79,259.11793719604816,2.565632153371478
1086-SE_ABMI Ecosystem Health 2017,Moose Adult Male,winter,39,119.06200670438622,2.3855863945371834
1086-SE_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,79,415.9218952800607,4.118211959268418
1086-SE_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,39,2.2655016760965574,0.0453927337938781
1086-SE_ABMI Ecosystem Health 2017,Moose Juv Female,summer,79,0,0
1086-SE_ABMI Ecosystem Health 2017,Moose Juv Female,winter,39,0,0
1086-SE_ABMI Ecosystem Health 2017,Moose Juv Male,summer,79,0,0
1086-SE_ABMI Ecosystem Health 2017,Moose Juv Male,winter,39,0,0
1086-SE_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,79,0,0
1086-SE_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,39,0,0
1086-SW_ABMI Ecosystem Health 2017,Moose Adult Female,summer,79,112.59301005657935,1.1148292162710371
1086-SW_ABMI Ecosystem Health 2017,Moose Adult Female,winter,39,0,0
1086-SW_ABMI Ecosystem Health 2017,Moose Adult Male,summer,79,9.531003352193114,0.0943703431683962
1086-SW_ABMI Ecosystem Health 2017,Moose Adult Male,winter,39,0,0
1086-SW_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,79,0,0
1086-SW_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,39,56.53100335219312,1.1326836847405464
1086-SW_ABMI Ecosystem Health 2017,Moose Juv Female,summer,79,0,0
1086-SW_ABMI Ecosystem Health 2017,Moose Juv Female,winter,39,0,0
1086-SW_ABMI Ecosystem Health 2017,Moose Juv Male,summer,79,0,0
1086-SW_ABMI Ecosystem Health 2017,Moose Juv Male,winter,39,0,0
1086-SW_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,79,0,0
1086-SW_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,39,0,0
1088-NE_ABMI Ecosystem Health 2017,Moose Adult Female,summer,80,0,0
1088-NE_ABMI Ecosystem Health 2017,Moose Adult Female,winter,28,0,0
1088-NE_ABMI Ecosystem Health 2017,Moose Adult Male,summer,80,0,0
1088-NE_ABMI Ecosystem Health 2017,Moose Adult Male,winter,28,0,0
1088-NE_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,80,0,0
1088-NE_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,28,0,0
