location_project,demo_category,season,total_season_days,total_duration,density_km2
242-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,84,0,0
242-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,26,0,0
242-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,84,0,0
242-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,26,0,0
242-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,84,0,0
242-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,26,0,0
242-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,84,0,0
242-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,26,0,0
242-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,84,0,0
242-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,26,0,0
242-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,84,0,0
242-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,26,0,0
242-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,84,0,0
242-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,26,0,0
242-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,84,0,0
242-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,26,0,0
242-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,84,0,0
242-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,26,0,0
242-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,84,0,0
242-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,26,0,0
242-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,84,0,0
242-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,26,0,0
242-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,84,0,0
242-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,26,0,0
242-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,84,0,0
242-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,26,0,0
264-NE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,155,0,0
264-NE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,47,0,0
264-NE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,155,0,0
264-NE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,47,0,0
264-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,155,0,0
264-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,47,0,0
264-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,155,0,0
264-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,47,0,0
264-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,109,0,0
264-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,183,0,0
264-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,109,0,0
264-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,183,0,0
264-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,109,0,0
264-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,183,0,0
264-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,109,0,0
264-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,183,0,0
264-NW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,155,0,0
264-NW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,47,0,0
264-NW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,155,0,0
264-NW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,47,0,0
264-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,155,0,0
264-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,47,0,0
264-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,155,0,0
264-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,47,0,0
264-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,110,0,0
264-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,183,0,0
264-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,110,0,0
264-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,183,0,0
264-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,110,0,0
264-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,183,0,0
264-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,110,0,0
264-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,183,0,0
264-SE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,155,0,0
264-SE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,47,0,0
264-SE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,155,0,0
264-SE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,47,0,0
264-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,155,0,0
264-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,47,0,0
264-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,155,0,0
264-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,47,0,0
264-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,109,0,0
264-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,183,0,0
264-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,109,0,0
264-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,183,0,0
264-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,109,0,0
264-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,183,0,0
264-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,109,0,0
264-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,183,0,0
264-SW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,155,0,0
264-SW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,47,0,0
264-SW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,155,0,0
264-SW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,47,0,0
264-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,155,0,0
264-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,47,0,0
264-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,155,0,0
264-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,47,0,0
264-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,109,0,0
264-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,183,0,0
264-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,109,0,0
264-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,183,0,0
264-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,109,0,0
264-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,183,0,0
264-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,109,0,0
264-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,183,0,0
265-NE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,157,0,0
265-NE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,45,0,0
265-NE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,157,0,0
265-NE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,45,0,0
265-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,157,0,0
265-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,45,0,0
265-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,157,0,0
265-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,45,0,0
265-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,109,0,0
265-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,183,0,0
265-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,109,0,0
265-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,183,0,0
265-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,109,0,0
265-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,183,0,0
265-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,109,0,0
265-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,183,0,0
265-NW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,129,0,0
265-NW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,45,0,0
265-NW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,129,0,0
265-NW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,45,0,0
265-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,129,0,0
265-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,45,0,0
265-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,129,0,0
265-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,45,0,0
265-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,109,0,0
265-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,183,0,0
265-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,109,0,0
265-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,183,0,0
265-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,109,0,0
265-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,183,0,0
265-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,109,0,0
265-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,183,0,0
265-SE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,157,0,0
265-SE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,49,0,0
265-SE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,157,0,0
265-SE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,49,0,0
265-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,157,0,0
265-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,49,0,0
265-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,157,0,0
265-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,49,0,0
265-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,109,0,0
265-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,183,0,0
265-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,109,0,0
265-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,183,0,0
265-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,109,0,0
265-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,183,0,0
265-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,109,0,0
265-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,183,0,0
265-SW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,157,0,0
265-SW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,45,0,0
265-SW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,157,0,0
265-SW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,45,0,0
265-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,157,0,0
265-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,45,0,0
265-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,157,0,0
265-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,45,0,0
265-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,109,0,0
265-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,183,0,0
265-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,109,0,0
265-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,183,0,0
265-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,109,0,0
265-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,183,0,0
265-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,109,0,0
265-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,183,0,0
266-NE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,157,0,0
266-NE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,50,0,0
266-NE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,157,0,0
266-NE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,50,0,0
266-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,157,0,0
266-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,50,0,0
266-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,157,0,0
266-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,50,0,0
266-NW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,157,0,0
266-NW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,50,0,0
266-NW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,157,0,0
266-NW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,50,0,0
266-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,157,0,0
266-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,50,0,0
266-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,157,0,0
266-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,50,0,0
266-SE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,157,0,0
266-SE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,50,0,0
266-SE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,157,0,0
266-SE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,50,0,0
266-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,157,0,0
266-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,50,0,0
266-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,157,0,0
266-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,50,0,0
266-SW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,157,0,0
266-SW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,50,0,0
266-SW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,157,0,0
266-SW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,50,0,0
266-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,157,0,0
266-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,50,0,0
266-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,157,0,0
266-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,50,0,0
270-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,85,0,0
270-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,24,0,0
270-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,85,0,0
270-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,24,0,0
270-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,85,0,0
270-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,24,0,0
270-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,85,0,0
270-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,24,0,0
270-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,85,0,0
270-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,24,0,0
270-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,85,0,0
270-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,24,0,0
270-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,85,0,0
270-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,24,0,0
270-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,85,0,0
270-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,24,0,0
270-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,85,0,0
270-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,24,0,0
270-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,85,0,0
270-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,24,0,0
270-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,85,0,0
270-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,24,0,0
270-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,85,0,0
270-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,24,0,0
270-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,85,0,0
270-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,24,0,0
270-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,85,0,0
270-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,24,0,0
270-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,85,0,0
270-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,24,0,0
270-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,85,0,0
270-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,24,0,0
271-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,85,0,0
271-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,25,0,0
271-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,85,0,0
271-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,25,0,0
271-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,85,0,0
271-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,25,0,0
271-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,85,0,0
271-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,25,0,0
271-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,85,0,0
271-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,25,0,0
271-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,85,0,0
271-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,25,0,0
271-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,85,0,0
271-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,25,0,0
271-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,85,0,0
271-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,25,0,0
271-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,85,0,0
271-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,25,0,0
271-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,85,0,0
271-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,25,0,0
271-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,85,0,0
271-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,25,0,0
271-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,85,0,0
271-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,25,0,0
271-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,13,0,0
271-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,25,0,0
271-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,13,0,0
271-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,25,0,0
271-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,13,0,0
271-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,25,0,0
271-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,13,0,0
271-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,25,0,0
272-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,61,0,0
272-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,26,0,0
272-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,61,577.0448841122595,7.3995236608954
272-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,26,0,0
272-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,61,0,0
272-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,26,180.7099474097595,5.431193422079449
272-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,61,0,0
272-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,26,0,0
272-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,86,0,0
272-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,26,0,0
272-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,86,855.4738101056204,7.780943652895145
272-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,26,0,0
272-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,86,2.2655016760965574,0.020605821801921
272-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,26,0,0
272-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,86,0,0
272-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,26,0,0
272-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,73,0,0
272-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,26,0,0
272-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,73,0,0
272-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,26,0,0
272-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,73,45.064336021750385,0.48287433116092443
272-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,26,0,0
272-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,73,0,0
272-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,26,0,0
272-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,86,0,0
272-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,26,0,0
272-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,86,0,0
272-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,26,0,0
272-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,86,0,0
272-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,26,0,0
272-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,86,0,0
272-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,26,0,0
294-NE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,155,0,0
294-NE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,45,0,0
294-NE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,155,0,0
294-NE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,45,0,0
294-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,155,0,0
294-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,45,0,0
294-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,155,0,0
294-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,45,0,0
294-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,109,0,0
294-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,183,0,0
294-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,109,0,0
294-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,183,0,0
294-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,109,0,0
294-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,183,0,0
294-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,109,0,0
294-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,183,0,0
294-NW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,155,0,0
294-NW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,45,0,0
294-NW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,155,0,0
294-NW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,45,0,0
294-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,155,0,0
294-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,45,0,0
294-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,155,0,0
294-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,45,0,0
294-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,110,0,0
294-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,183,0,0
294-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,110,0,0
294-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,183,0,0
294-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,110,0,0
294-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,183,0,0
294-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,110,0,0
294-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,183,0,0
294-SE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,155,0,0
294-SE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,45,0,0
294-SE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,155,0,0
294-SE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,45,0,0
294-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,155,0,0
294-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,45,0,0
294-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,155,0,0
294-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,45,0,0
294-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,109,0,0
294-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,183,0,0
294-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,109,0,0
294-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,183,0,0
294-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,109,0,0
294-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,183,0,0
294-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,109,0,0
294-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,183,0,0
294-SW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,155,0,0
294-SW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,45,0,0
294-SW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,155,355.5310033521931,1.7941955842219457
294-SW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,45,0,0
